"","unique_key","created_date","closed_date","agency","agency_name","complaint_type","descriptor","location_type","incident_zip","incident_address","street_name","cross_street_1","cross_street_2","intersection_street_1","intersection_street_2","address_type","city","landmark","facility_type","status","due_date","resolution_description","resolution_action_updated_date","community_board","bbl","borough","x_coordinate_state_plane","y_coordinate_state_plane","open_data_channel_type","park_facility_name","park_borough","vehicle_type","taxi_company_borough","taxi_pick_up_location","bridge_highway_name","bridge_highway_direction","road_ramp","bridge_highway_segment","latitude","longitude","location","location_address","location_city","location_state","location_zip"
"322",54120662,2022-05-09 14:32:00,2022-05-10 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11413,"134-15 222 STREET","222 STREET","MERRICK BLVD","134 RD","","","ADDRESS","SPRINGFIELD GARDENS",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated the complaint and issued a violation or order.",2022-05-10 00:00:00,"13 QUEENS",NA,"QUEENS",1054350,186315,"PHONE","Unspecified","QUEENS",NA,NA,NA,NA,NA,NA,NA,40.6777908347904,-73.7472715551365,"POINT (-73.74727155513648 40.67779083479044)",NA,NA,NA,NA
"323",54091258,2022-05-05 21:42:00,2022-05-06 07:28:00,"DEP","Department of Environmental Protection","Water Quality","Oil, Grease In Water (QD1)","",11226,"2516 BEDFORD AVENUE","BEDFORD AVENUE","CLARENDON RD","AVENUE D","","","ADDRESS","BROOKLYN",NA,"N/A","Closed",NA,"The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.",2022-05-06 07:28:00,"14 BROOKLYN",3051890018,"BROOKLYN",996892,173189,"PHONE","Unspecified","BROOKLYN",NA,NA,NA,NA,NA,NA,NA,40.6420313953766,-73.954446840647,"POINT (-73.95444684064705 40.64203139537659)",NA,NA,NA,NA
"324",54084391,2022-05-04 10:36:00,2022-05-10 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11413,"224-09 141 AVENUE","141 AVENUE","224 ST","225 ST","","","ADDRESS","SPRINGFIELD GARDENS",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated the complaint and issued a violation or order.",2022-05-10 00:00:00,"13 QUEENS",4131500005,"QUEENS",1053531,183270,"PHONE","Unspecified","QUEENS",NA,NA,NA,NA,NA,NA,NA,40.6694394756612,-73.7502555424964,"POINT (-73.75025554249638 40.669439475661164)",NA,NA,NA,NA
"325",54076083,2022-05-03 18:31:00,2022-05-11 07:46:00,"DEP","Department of Environmental Protection","Water Quality","Oil, Grease In Water (QD1)","",11213,"529 HERKIMER STREET","HERKIMER STREET","ALBANY AVE","TROY AVE","","","ADDRESS","BROOKLYN",NA,"N/A","Closed",NA,"The Department of Environmental Protection requires contact with the complainant to investigate this complaint. A message was left for the complainant at the phone number provided but received no response.",2022-05-11 07:46:00,"03 BROOKLYN",3016990045,"BROOKLYN",1001978,186629,"PHONE","Unspecified","BROOKLYN",NA,NA,NA,NA,NA,NA,NA,40.6789125028163,-73.9360850298235,"POINT (-73.93608502982347 40.678912502816246)",NA,NA,NA,NA
"326",54069732,2022-05-03 16:36:00,2022-05-04 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11419,"118-06 ATLANTIC AVENUE","ATLANTIC AVENUE","118 ST","LEFFERTS BLVD","","","ADDRESS","SOUTH RICHMOND HILL",NA,"N/A","Closed",NA,"The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.",2022-05-04 00:00:00,"09 QUEENS",4094360003,"QUEENS",1031754,192117,"ONLINE","Unspecified","QUEENS",NA,NA,NA,NA,NA,NA,NA,40.6938660651825,-73.8286947558221,"POINT (-73.82869475582208 40.69386606518254)",NA,NA,NA,NA
"327",54074018,2022-05-03 10:35:00,2022-05-09 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11419,"118-06 ATLANTIC AVENUE","ATLANTIC AVENUE","118 ST","LEFFERTS BLVD","","","ADDRESS","SOUTH RICHMOND HILL",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated the complaint and issued a violation or order.",2022-05-09 00:00:00,"09 QUEENS",4094360003,"QUEENS",1031754,192117,"PHONE","Unspecified","QUEENS",NA,NA,NA,NA,NA,NA,NA,40.6938660651825,-73.8286947558221,"POINT (-73.82869475582208 40.69386606518254)",NA,NA,NA,NA
"328",54068760,2022-05-02 16:36:00,2022-05-05 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11215,"488 CARROLL STREET","CARROLL STREET","3 AVE","WHITWELL PL","","","ADDRESS","BROOKLYN",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated this complaint and found no violation.",2022-05-05 00:00:00,"06 BROOKLYN",3004540013,"BROOKLYN",988096,185927,"PHONE","Unspecified","BROOKLYN",NA,NA,NA,NA,NA,NA,NA,40.6770025881206,-73.9861343685282,"POINT (-73.98613436852823 40.677002588120644)",NA,NA,NA,NA
"329",54047370,2022-04-30 14:34:00,2022-05-02 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11355,"42-47 149 PLACE","149 PLACE","ASH AVE","BEECH AVE","","","ADDRESS","FLUSHING",NA,"N/A","Closed",NA,"The status of this Service Request is currently not available online. Please call 311 for further assistance. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2022-05-02 00:00:00,"07 QUEENS",4053830048,"QUEENS",1035923,216063,"ONLINE","Unspecified","QUEENS",NA,NA,NA,NA,NA,NA,NA,40.7595684951744,-73.8134770029377,"POINT (-73.81347700293774 40.75956849517442)",NA,NA,NA,NA
"330",54042942,2022-04-29 10:50:00,2022-05-02 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",10026,"153 LENOX AVENUE","LENOX AVENUE","W 117 ST","W 118 ST","","","ADDRESS","NEW YORK",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated the complaint and issued a violation or order.",2022-05-02 00:00:00,"10 MANHATTAN",1019020035,"MANHATTAN",998390,231863,"PHONE","Unspecified","MANHATTAN",NA,NA,NA,NA,NA,NA,NA,40.8030749914865,-73.9489257992581,"POINT (-73.94892579925813 40.80307499148652)",NA,NA,NA,NA
"331",54031705,2022-04-28 12:17:00,2022-07-07 11:00:00,"DEP","Department of Environmental Protection","Water Quality","Oil, Grease In Water (QD1)","",10128,"405 EAST   92 STREET","EAST   92 STREET","1 AVE","FDR DRIVE SB ENTRANCE YORK AVE","","","ADDRESS","NEW YORK",NA,"N/A","Closed",NA,"The Department of Environmental Protection sent a report to the complainant.",2022-07-07 11:00:00,"08 MANHATTAN",1015730020,"MANHATTAN",999194,223631,"PHONE","Unspecified","MANHATTAN",NA,NA,NA,NA,NA,NA,NA,40.7804790512032,-73.9460400387054,"POINT (-73.94604003870538 40.78047905120322)",NA,NA,NA,NA
"332",54024175,2022-04-27 12:12:00,2022-05-02 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11422,"234-02 MERRICK BOULEVARD","MERRICK BOULEVARD","234 ST","LAURELTON PKWY","","","ADDRESS","ROSEDALE",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated the complaint and issued a violation or order.",2022-05-02 00:00:00,"13 QUEENS",4131980023,"QUEENS",1057503,185099,"ONLINE","Unspecified","QUEENS",NA,NA,NA,NA,NA,NA,NA,40.6744276740651,-73.7359174669353,"POINT (-73.73591746693529 40.67442767406513)",NA,NA,NA,NA
"333",54013662,2022-04-26 12:29:00,2022-04-27 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11358,"161-19 CROCHERON AVENUE","CROCHERON AVENUE","161 ST","162 ST","","","ADDRESS","FLUSHING",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated the complaint and issued a violation or order.",2022-04-27 00:00:00,"07 QUEENS",4052810001,"QUEENS",1038444,217164,"ONLINE","Unspecified","QUEENS",NA,NA,NA,NA,NA,NA,NA,40.7625753567135,-73.8043681533548,"POINT (-73.80436815335476 40.762575356713484)",NA,NA,NA,NA
"334",54014727,2022-04-26 11:11:00,2022-10-07 08:00:00,"DEP","Department of Environmental Protection","Water Quality","Oil, Grease In Water (QD1)","",11226,"270 CLARKSON AVENUE","CLARKSON AVENUE","ROGERS AVE","NOSTRAND AVE","","","ADDRESS","BROOKLYN",NA,"N/A","Closed",NA,"The Department of Environmental Protection sent a report to the complainant.",2022-10-07 08:00:00,"17 BROOKLYN",3050660039,"BROOKLYN",997828,178044,"PHONE","Unspecified","BROOKLYN",NA,NA,NA,NA,NA,NA,NA,40.655355930705,-73.9510643617243,"POINT (-73.95106436172432 40.65535593070498)",NA,NA,NA,NA
"335",54008086,2022-04-25 09:56:00,2022-05-03 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11235,"1067 BRIGHTON BEACH AVENUE","BRIGHTON BEACH AVENUE","BRIGHTON 12 ST","BRIGHTON 13 ST","","","ADDRESS","BROOKLYN",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated this complaint and found no violation.",2022-05-03 00:00:00,"13 BROOKLYN",3087150024,"BROOKLYN",996035,149936,"ONLINE","Unspecified","BROOKLYN",NA,NA,NA,NA,NA,NA,NA,40.5782078788214,-73.9575754642263,"POINT (-73.9575754642263 40.578207878821395)",NA,NA,NA,NA
"336",53973279,2022-04-21 22:06:00,2022-04-25 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",10010,"77 LEXINGTON AVENUE","LEXINGTON AVENUE","E 25 ST","E 26 ST","","","ADDRESS","NEW YORK",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated the complaint and issued a violation or order.",2022-04-25 00:00:00,"06 MANHATTAN",1008810061,"MANHATTAN",988845,209358,"PHONE","Unspecified","MANHATTAN",NA,NA,NA,NA,NA,NA,NA,40.7413147699598,-73.9834180768674,"POINT (-73.98341807686738 40.74131476995975)",NA,NA,NA,NA
"337",53975383,2022-04-21 16:48:00,2022-04-22 06:29:00,"DEP","Department of Environmental Protection","Water Quality","Oil, Grease In Water (QD1)","",10462,"780 PELHAM PARKWAY SOUTH","PELHAM PARKWAY SOUTH","WALLACE AVE","BARNES AVE","","","ADDRESS","BRONX",NA,"N/A","Closed",NA,"Please call 311 for further information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2022-04-22 06:29:00,"11 BRONX",2043210038,"BRONX",1021752,251422,"PHONE","Unspecified","BRONX",NA,NA,NA,NA,NA,NA,NA,40.8566905059269,-73.8644321511831,"POINT (-73.86443215118308 40.856690505926935)",NA,NA,NA,NA
"338",53971007,2022-04-21 16:07:00,2022-07-07 11:00:00,"DEP","Department of Environmental Protection","Water Quality","Oil, Grease In Water (QD1)","",10462,"780 PELHAM PARKWAY","PELHAM PARKWAY","WALLACE AVE","BARNES AVE","","","ADDRESS","BRONX",NA,"N/A","Closed",NA,"The Department of Environmental Protection sent a report to the complainant.",2022-07-07 11:00:00,"11 BRONX",2043210038,"BRONX",1021752,251422,"PHONE","Unspecified","BRONX",NA,NA,NA,NA,NA,NA,NA,40.8566905059269,-73.8644321511831,"POINT (-73.86443215118308 40.856690505926935)",NA,NA,NA,NA
"339",53961121,2022-04-20 09:08:00,2022-04-26 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",10466,"","","","","EAST 239 STREET","BARNES AVENUE","INTERSECTION","BRONX",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated the complaint and issued a violation or order.",2022-04-26 00:00:00,"12 BRONX",NA,"BRONX",1025548,266808,"PHONE","Unspecified","BRONX",NA,NA,NA,NA,NA,NA,NA,40.8989033116305,-73.8506149754505,"POINT (-73.85061497545053 40.89890331163055)",NA,NA,NA,NA
"340",53947461,2022-04-18 09:07:00,2022-11-03 06:58:00,"DEP","Department of Environmental Protection","Water Quality","Oil, Grease In Water (QD1)","",11379,"75-47 FURMANVILLE AVENUE","FURMANVILLE AVENUE","75 PL","77 ST","","","ADDRESS","MIDDLE VILLAGE",NA,"N/A","Closed",NA,"The Department of Environmental Protection sent a report to the complainant.",2022-11-03 06:58:00,"05 QUEENS",4030010028,"QUEENS",1017839,200532,"PHONE","Unspecified","QUEENS",NA,NA,NA,NA,NA,NA,NA,40.7170269870356,-73.8788318982964,"POINT (-73.8788318982964 40.717026987035574)",NA,NA,NA,NA
"341",53924297,2022-04-15 11:42:00,2022-04-22 07:39:00,"DEP","Department of Environmental Protection","Water Quality","Oil, Grease In Water (QD1)","",10280,"380 RECTOR PLACE","RECTOR PLACE","S END AVE","BEND","","","ADDRESS","NEW YORK",NA,"N/A","Closed",NA,"The Department of Environmental Protection requires contact with the complainant to investigate this complaint. A message was left for the complainant at the phone number provided but received no response.",2022-04-22 07:39:00,"01 MANHATTAN",1000167505,"MANHATTAN",979325,197698,"ONLINE","Unspecified","MANHATTAN",NA,NA,NA,NA,NA,NA,NA,40.7093107250705,-74.0177642572122,"POINT (-74.01776425721219 40.70931072507047)",NA,NA,NA,NA
"342",53912491,2022-04-14 16:13:00,2022-04-21 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11694,"140 BEACH  119 STREET","BEACH  119 STREET","OCEAN PROM","ROCKAWAY BEACH BLVD","","","ADDRESS","FAR ROCKAWAY",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated this complaint and found no violation.",2022-04-21 00:00:00,"14 QUEENS",4162280035,"QUEENS",1028937,149865,"ONLINE","Unspecified","QUEENS",NA,NA,NA,NA,NA,NA,NA,40.5779082048496,-73.8391329897752,"POINT (-73.83913298977515 40.57790820484956)",NA,NA,NA,NA
"343",53871142,2022-04-09 09:08:00,2022-04-13 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11365,"61-12 185 STREET","185 STREET","HORACE HARDING EXPY SR S","64 AVE","","","ADDRESS","FRESH MEADOWS",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated the complaint and issued a violation or order.",2022-04-13 00:00:00,"08 QUEENS",4070730011,"QUEENS",1042680,208817,"ONLINE","Unspecified","QUEENS",NA,NA,NA,NA,NA,NA,NA,40.739638037096,-73.7891494416011,"POINT (-73.7891494416011 40.73963803709601)",NA,NA,NA,NA
"344",53841146,2022-04-06 11:12:00,2022-04-07 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",10468,"2705 RESERVOIR AVENUE","RESERVOIR AVENUE","BEND","W 195 ST","","","ADDRESS","BRONX",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated this complaint and referred it to the Department of Sanitation for further action.",2022-04-07 00:00:00,"08 BRONX",2032480240,"BRONX",1012038,255865,"ONLINE","Unspecified","BRONX",NA,NA,NA,NA,NA,NA,NA,40.8689211095987,-73.8995293161328,"POINT (-73.89952931613277 40.86892110959869)",NA,NA,NA,NA
"345",53836472,2022-04-05 13:39:00,2022-04-11 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11216,"710 NOSTRAND AVENUE","NOSTRAND AVENUE","ST MARKS AVE","PROSPECT PL","","","ADDRESS","BROOKLYN",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated the complaint and issued a violation or order.",2022-04-11 00:00:00,"08 BROOKLYN",3012260049,"BROOKLYN",998097,184999,"ONLINE","Unspecified","BROOKLYN",NA,NA,NA,NA,NA,NA,NA,40.6744454431653,-73.9500805909875,"POINT (-73.95008059098748 40.67444544316533)",NA,NA,NA,NA
"346",53826187,2022-04-04 07:42:00,2022-04-08 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11222,"94 FRANKLIN STREET","FRANKLIN STREET","OAK ST","NOBLE ST","","","ADDRESS","BROOKLYN",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated the complaint and issued a violation or order.",2022-04-08 00:00:00,"01 BROOKLYN",3025690001,"BROOKLYN",996099,204459,"PHONE","Unspecified","BROOKLYN",NA,NA,NA,NA,NA,NA,NA,40.7278614794624,-73.9572492821956,"POINT (-73.95724928219559 40.727861479462405)",NA,NA,NA,NA
"347",53827352,2022-04-04 07:27:00,2022-04-04 07:27:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",10128,"","","","","E 91 ST","1 AVE","INTERSECTION","MANHATTAN",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated the complaint and issued a violation or order.",2022-04-04 00:00:00,"Unspecified MANHATTAN",NA,"MANHATTAN",998915,223480,"ONLINE","Unspecified","MANHATTAN",NA,NA,NA,NA,NA,NA,NA,40.7800650635555,-73.9470477843496,"POINT (-73.94704778434964 40.780065063555526)",NA,NA,NA,NA
"348",53803201,2022-04-01 14:34:00,2022-04-04 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",10075,"1455 YORK AVE","YORK AVE","E 77 ST","E 78 ST","","","ADDRESS","NEW YORK",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated this complaint and found no violation.",2022-04-04 00:00:00,"Unspecified MANHATTAN",1014720022,"MANHATTAN",997747,219908,"PHONE","Unspecified","MANHATTAN",NA,NA,NA,NA,NA,NA,NA,40.770262723468,-73.951272359206,"POINT (-73.95127235920594 40.77026272346798)",NA,NA,NA,NA
"349",53651942,2022-03-15 11:37:00,2022-03-24 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11221,"","","","","WILSON AVENUE","STOCKHOLM STREET","INTERSECTION","BROOKLYN",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated the complaint and issued a violation or order.",2022-03-24 00:00:00,"04 BROOKLYN",NA,"BROOKLYN",1005578,194023,"PHONE","Unspecified","BROOKLYN",NA,NA,NA,NA,NA,NA,NA,40.6991993834527,-73.9230825053222,"POINT (-73.92308250532217 40.69919938345269)",NA,NA,NA,NA
"350",53596996,2022-03-08 16:00:00,2022-03-15 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",10021,"1291 3 AVENUE","3 AVENUE","E 74 ST","E 75 ST","","","ADDRESS","NEW YORK",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated the complaint and issued a violation or order.",2022-03-15 00:00:00,"08 MANHATTAN",1014290001,"MANHATTAN",995459,220248,"ONLINE","Unspecified","MANHATTAN",NA,NA,NA,NA,NA,NA,NA,40.771199131998,-73.9595320592054,"POINT (-73.95953205920537 40.771199131998024)",NA,NA,NA,NA
"351",53584886,2022-03-07 11:47:00,2022-03-30 06:37:00,"DEP","Department of Environmental Protection","Water Quality","Oil, Grease In Water (QD1)","",11229,"1706 AVENUE V","AVENUE V","E 17 ST","E 18 ST","","","ADDRESS","BROOKLYN",NA,"N/A","Closed",NA,"The Department of Environmental Protection sent a report to the complainant.",2022-03-30 06:37:00,"15 BROOKLYN",3073780002,"BROOKLYN",997046,156759,"ONLINE","Unspecified","BROOKLYN",NA,NA,NA,NA,NA,NA,NA,40.5969342493892,-73.9539230706764,"POINT (-73.95392307067637 40.59693424938924)",NA,NA,NA,NA
"352",53575041,2022-03-06 15:43:00,2022-03-11 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11416,"83-02 95 AVENUE","95 AVENUE","83 ST","84 ST","","","ADDRESS","OZONE PARK",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated the complaint and issued a violation or order.",2022-03-11 00:00:00,"09 QUEENS",4090160001,"QUEENS",1023783,188600,"PHONE","Unspecified","QUEENS",NA,NA,NA,NA,NA,NA,NA,40.6842519175066,-73.857459740184,"POINT (-73.85745974018396 40.684251917506565)",NA,NA,NA,NA
"353",53559771,2022-03-04 10:24:00,2022-03-11 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",10025,"2824 BROADWAY","BROADWAY","W 109 ST","CATHEDRAL PKWY","","","ADDRESS","NEW YORK",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated the complaint and issued a violation or order.",2022-03-11 00:00:00,"07 MANHATTAN",1018810003,"MANHATTAN",993392,232115,"ONLINE","Unspecified","MANHATTAN",NA,NA,NA,NA,NA,NA,NA,40.8037732471212,-73.9669784140133,"POINT (-73.96697841401331 40.80377324712123)",NA,NA,NA,NA
